Number of charging points,Max power KW,Date of usage,Bank Card payment,Other mode of payment,Parking 2 wheels,EF type plug,Type 2 Plug,CCS Combo type socket,Chademo plug,Plug type Other,Type 3 plug,Charging Point Status,Type of implantation,Postal Code,Georaphic Coordinate
"4,00","3,00",2021-10-19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75110,"48.85857, 2.2851212"
"5,00","3,00",2021-11-23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75111,"48.895756, 2.3242009"
"6,00","7,00",2021-11-03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.867313, 2.280347"
"6,00","7,00",2021-11-23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75114,"48.88003, 2.2995074"
"6,00","7,00",2021-12-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.88508, 2.3375535"
"6,00","7,00",2021-11-23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.87683, 2.2928"
"7,00","7,00",2021-11-23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.87683, 2.2928"
"7,00","7,00",2021-11-03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.886097, 2.3936"
"7,00","7,00",2021-11-03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.886097, 2.3936"
"7,00","3,00",2021-11-16,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.89166, 2.3775942"
"5,00","7,00",2021-11-16,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.89166, 2.3775942"
"6,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.87233, 2.39951"
"6,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.865685, 2.392972"
"6,00","7,00",,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En test,Voirie,75117,"48.869892, 2.2976446"
"6,00","7,00",2021-12-08,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.87484, 2.36289"
"6,00","50,00",2022-05-17,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.856796, 2.3538697"
"7,00","50,00",2022-10-19,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.846973, 2.2558389"
"7,00","50,00",2022-10-19,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.846973, 2.2558389"
"5,00","4,00",2022-01-10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75120,"48.878098, 2.3696816"
"5,00","4,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75120,"48.833603, 2.389173"
"5,00","4,00",2021-10-26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.822433, 2.372971"
"6,00","22,00",2021-04-14,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75114,"48.834705, 2.305529"
"3,00","22,00",2022-10-06,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75110,"48.876163, 2.286403"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75112,"48.837055, 2.259932"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75113,"48.84676, 2.268339"
"3,00","22,00",2021-04-14,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75115,"48.88901, 2.371768"
"3,00","7,00",2021-06-23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.854847, 2.3505278"
"3,00","7,00",2021-05-12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.8516, 2.3361368"
"3,00","7,00",2021-05-21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.850033, 2.354431"
"3,00","7,00",2022-10-21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.84737, 2.3182092"
"5,00","7,00",2021-07-22,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75104,"48.8326, 2.2788854"
"5,00","7,00",2021-07-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75106,"48.83919, 2.387853"
"4,00","7,00",2021-09-14,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75105,"48.841404, 2.28136"
"4,00","3,00",2021-07-07,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75106,"48.85881, 2.3449502"
"7,00","7,00",2021-06-10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.85615, 2.3825247"
"6,00","7,00",2021-06-18,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75112,"48.861534, 2.3809278"
"7,00","7,00",2022-11-08,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.84733, 2.3856323"
"6,00","7,00",2021-07-09,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75101,"48.847874, 2.3239782"
"6,00","3,00",2021-07-09,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75111,"48.847874, 2.3239782"
"4,00","7,00",2021-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75111,"48.82195, 2.345853"
"5,00","7,00",2021-06-30,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75112,"48.838314, 2.3408663"
"5,00","7,00",2021-07-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75106,"48.839577, 2.2986453"
"5,00","7,00",2021-07-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75106,"48.846703, 2.2844167"
"6,00","7,00",2021-07-07,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.888447, 2.3160603"
"6,00","7,00",2021-07-07,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75114,"48.888447, 2.3160603"
"5,00","7,00",2021-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.831997, 2.3048475"
"4,00","7,00",2021-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.831997, 2.3048475"
"6,00","7,00",2021-07-22,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.8531, 2.261698"
"6,00","7,00",2021-07-12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.897976, 2.323452"
"6,00","7,00",2021-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.894165, 2.3211582"
"6,00","7,00",2021-07-22,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.847862, 2.2745266"
"6,00","7,00",2021-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.883015, 2.325922"
"6,00","7,00",2021-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.883015, 2.325922"
"5,00","7,00",2021-07-21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.89905, 2.3649826"
"5,00","7,00",2021-09-21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.862465, 2.3393006"
"4,00","7,00",2022-08-19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.86781, 2.34525"
"4,00","7,00",2021-08-17,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.86818, 2.335097"
"6,00","7,00",2021-08-11,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.851254, 2.3564553"
"4,00","7,00",2021-08-11,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75101,"48.851387, 2.3472476"
"6,00","7,00",2021-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75102,"48.8737, 2.314663"
"5,00","7,00",2021-09-21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75102,"48.86821, 2.3046348"
"5,00","7,00",2021-09-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75104,"48.84837, 2.367915"
"4,00","7,00",2021-09-21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75105,"48.879597, 2.3263307"
"5,00","7,00",2021-08-17,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.87119, 2.364206"
"6,00","7,00",2021-08-17,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.87119, 2.364206"
"6,00","7,00",2021-08-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75112,"48.86908, 2.371679"
"6,00","3,00",2021-08-25,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.84071, 2.409631"
"6,00","3,00",2021-08-26,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75110,"48.86502, 2.360503"
"6,00","3,00",2021-08-05,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75110,"48.8917, 2.3691"
"6,00","7,00",2021-08-11,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75111,"48.8287, 2.2989"
"7,00","7,00",2021-08-11,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75112,"48.8287, 2.2989"
"6,00","7,00",2021-08-17,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75103,"48.8861, 2.3591"
"7,00","3,00",2021-08-11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.8407, 2.2876"
"7,00","7,00",2021-09-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.8685, 2.2927"
"7,00","7,00",2021-09-07,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.863, 2.2858"
"7,00","7,00",2021-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.8692, 2.3809"
"6,00","7,00",2021-09-07,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.8655, 2.2996"
"5,00","7,00",2021-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.8863, 2.3151"
"6,00","7,00",2022-08-10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.8847, 2.3213"
"5,00","7,00",2021-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75120,"48.8935, 2.3148"
"5,00","7,00",2021-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.8809, 2.3099"
"5,00","7,00",2021-09-21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.8824, 2.3866"
"4,00","7,00",2021-09-21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.8824, 2.3866"
"4,00","7,00",2021-09-29,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.8519, 2.3982"
"6,00","7,00",2021-09-29,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.8492, 2.4133"
"6,00","7,00",2021-10-12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.858505, 2.3543751"
"6,00","3,00",2021-11-09,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.84896, 2.328735"
"6,00","7,00",2022-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75120,"48.8415, 2.338973"
"6,00","7,00",2021-10-06,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75120,"48.845257, 2.3548336"
"4,00","7,00",2021-10-19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75104,"48.85461, 2.329982"
"4,00","7,00",,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En test,Voirie,75106,"48.87593, 2.314194"
"6,00","7,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75105,"48.876186, 2.3082976"
"7,00","7,00",2021-11-16,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75105,"48.882973, 2.345487"
"5,00","7,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75107,"48.87772, 2.3409176"
"5,00","7,00",2021-11-23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.87565, 2.372715"
"6,00","7,00",2021-12-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.875076, 2.352321"
"7,00","7,00",2021-12-08,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75109,"48.846306, 2.410751"
"6,00","7,00",2021-11-03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75109,"48.82764, 2.3810866"
"5,00","7,00",2021-12-08,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75110,"48.827972, 2.372195"
"6,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75110,"48.83656, 2.3592348"
"4,00","7,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75112,"48.82306, 2.322823"
"4,00","7,00",2021-11-09,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.86697, 2.2858796"
"6,00","7,00",2021-11-16,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.865818, 2.2762194"
"4,00","7,00",2021-11-09,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.853813, 2.2768772"
"6,00","7,00",2021-11-03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75114,"48.867313, 2.280347"
"6,00","7,00",2021-11-23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.878845, 2.2878556"
"6,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.885426, 2.2849722"
"6,00","7,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.892082, 2.3331354"
"7,00","7,00",2021-11-23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.899334, 2.371162"
"6,00","7,00",2021-11-16,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.8766, 2.3790176"
"6,00","7,00",2022-01-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.824066, 2.364308"
"7,00","7,00",2022-01-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.824066, 2.364308"
"6,00","43,00",2022-10-19,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.846973, 2.2558389"
"4,00","43,00",2022-10-19,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.846973, 2.2558389"
"5,00","7,00",2021-09-07,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.8379, 2.2628"
"5,00","7,00",2021-09-07,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.8646, 2.2754"
"6,00","7,00",2021-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.8867, 2.2955"
"6,00","7,00",2021-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.8478, 2.2636"
"6,00","7,00",2021-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.8809, 2.3099"
"6,00","7,00",2021-09-29,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.8949, 2.3355"
"6,00","7,00",2021-11-16,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.843006, 2.3280363"
"6,00","3,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.842564, 2.3363895"
"6,00","7,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75106,"48.842564, 2.3363895"
"7,00","7,00",2022-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75106,"48.8415, 2.338973"
"7,00","7,00",2021-10-12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75106,"48.849903, 2.3444285"
"6,00","3,00",2021-09-29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75105,"48.839275, 2.3507414"
"5,00","7,00",2021-10-29,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75105,"48.85806, 2.310588"
"6,00","7,00",2021-10-19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75105,"48.85461, 2.329982"
"6,00","7,00",2021-10-19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75107,"48.877834, 2.310832"
"5,00","7,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75107,"48.87236, 2.326167"
"6,00","7,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.87236, 2.326167"
"6,00","7,00",2021-10-26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.87236, 2.326167"
"6,00","7,00",,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En test,Voirie,75108,"48.86972, 2.326691"
"6,00","3,00",2021-10-12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75108,"48.833412, 2.388111"
"4,00","7,00",2021-12-08,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75109,"48.827972, 2.372195"
"7,00","7,00",2021-10-19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75112,"48.82076, 2.3370783"
"6,00","7,00",2021-10-19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.82076, 2.3370783"
"7,00","7,00",2021-11-09,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75114,"48.83389, 2.3081343"
"7,00","7,00",2021-11-09,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75114,"48.87244, 2.2915578"
"4,00","3,00",2021-12-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.884953, 2.3035011"
"6,00","7,00",2021-12-14,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75116,"48.88508, 2.3375535"
"7,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75117,"48.893276, 2.3395"
"6,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.884415, 2.3305461"
"5,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.884415, 2.3305461"
"5,00","7,00",2021-11-03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.87274, 2.3782985"
"5,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75118,"48.865685, 2.392972"
"5,00","7,00",2021-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75119,"48.865685, 2.392972"
"5,00","7,00",2021-11-03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75120,"48.85844, 2.402911"
"5,00","7,00",2021-11-09,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75120,"48.84545, 2.292136"
"6,00","7,00",,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,En test,Voirie,75120,"48.869892, 2.2976446"
"5,00","43,00",2022-08-08,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75115,"48.856796, 2.3538697"
"5,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75116,"48.84975, 2.3074996"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75107,"48.86472, 2.359043"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75103,"48.845715, 2.345032"
"3,00","4,00",2021-12-13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75105,"48.852127, 2.331346"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75106,"48.857124, 2.327753"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75107,"48.875854, 2.309542"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75108,"48.865097, 2.36554"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75111,"48.82085, 2.343626"
"3,00","22,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,En service,Voirie,75113,"48.82312, 2.367798"
"3,00","4,00",2021-03-15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75113,"48.824387, 2.336857"
"3,00","4,00",2021-04-14,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,En service,Voirie,75114,"48.834705, 2.305529"
